image_1,worker_id,part,category,time,folder,text_1,tokenized_1,lower_1,no_punc_1,no_punc_str_1,split,ID,part_name
264,A173A97OFDAX9F,5,angel,109.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,curved trapezoidal,"['curved', 'trapezoidal']","['curved', 'trapezoidal']","['curved', 'trapezoidal']",curved trapezoidal,train,626efefa-1ee5-402e-a17f-53a96e4b1d0f,body
263,A173A97OFDAX9F,7,angel,109.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,large serrated,"['large', 'serrated']","['large', 'serrated']","['large', 'serrated']",large serrated,train,10ff48df-e35a-43de-89e1-927cb161fb12,wings
24,A173A97OFDAX9F,7,angel,109.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,chubby intact,"['chubby', 'intact']","['chubby', 'intact']","['chubby', 'intact']",chubby intact,train,4fab9280-a625-4275-9310-bfe25be0cd17,wings
146,A173A97OFDAX9F,5,angel,109.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,left-sided triangular,"['left', '-', 'side', 'triangular']","['left', '-', 'side', 'triangular']","['left', 'side', 'triangular']",left side triangular,train,2c530a24-c533-4dc9-86e8-7af13fe43b70,body
510,A173A97OFDAX9F,5,angel,109.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,vertical oval,"['vertical', 'oval']","['vertical', 'oval']","['vertical', 'oval']",vertical oval,train,066e819f-02cd-4cd1-ab53-b7cd002d384e,body
309,AHYTT3T8W9Y9Y,4,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"small, square-shaped","['small', ',', 'square', '-']","['small', ',', 'square', '-']","['small', 'square']",small square,test,09a04032-4860-49e1-815d-8ff5832cf5a3,face
48,AHYTT3T8W9Y9Y,4,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"oval, elongated","['oval', ',', 'elongate']","['oval', ',', 'elongate']","['oval', 'elongate']",oval elongate,test,f7bd05f9-cd34-4dee-b438-8eaeb1f76e51,face
577,AHYTT3T8W9Y9Y,7,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"sharp, pointed","['sharp', ',', 'point']","['sharp', ',', 'point']","['sharp', 'point']",sharp point,train,f7412c36-9830-488d-a9ac-431a3215f3a4,wings
694,AHYTT3T8W9Y9Y,7,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"circular, rounded, wide","['circular', ',', 'rounded', ',', 'wide']","['circular', ',', 'rounded', ',', 'wide']","['circular', 'rounded', 'wide']",circular rounded wide,train,d8a7e508-6c22-4e2f-9c2d-2c3c194f76b1,wings
206,AHYTT3T8W9Y9Y,5,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"rectangular, broad","['rectangular', ',', 'broad']","['rectangular', ',', 'broad']","['rectangular', 'broad']",rectangular broad,test,871ba110-fa9f-42d2-b691-e16a1e894fc4,body
761,AHYTT3T8W9Y9Y,5,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"thin, straight","['thin', ',', 'straight']","['thin', ',', 'straight']","['thin', 'straight']",thin straight,dev,dc384b15-adb1-458b-8026-02ded7a5300a,body
152,AHYTT3T8W9Y9Y,4,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"circular, round","['circular', ',', 'round']","['circular', ',', 'round']","['circular', 'round']",circular round,train,98d63417-c598-4474-9b18-0f6f3a8a272b,face
794,AHYTT3T8W9Y9Y,4,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"rectangular, small","['rectangular', ',', 'small']","['rectangular', ',', 'small']","['rectangular', 'small']",rectangular small,train,a4d81300-6d3d-4c90-8b23-f7e86e0597d7,face
776,AHYTT3T8W9Y9Y,4,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"ring-shaped, large","['ring', '-', ',', 'large']","['ring', '-', ',', 'large']","['ring', 'large']",ring large,train,a9702f69-e6cd-4ceb-9fa3-2cd99c022eba,face
85,AHYTT3T8W9Y9Y,4,angel,80.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"disk-shaped, small","['disk', '-', ',', 'small']","['disk', '-', ',', 'small']","['disk', 'small']",disk small,train,385ba02d-6b65-4545-b20f-96d21309f00b,face
620,APRZ7BR8C0ZMQ,4,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,elongated circular,"['elongate', 'circular']","['elongate', 'circular']","['elongate', 'circular']",elongate circular,train,ef8d0d00-3c11-4e02-9182-50b4ac44a001,face
279,APRZ7BR8C0ZMQ,4,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,bean-shaped,"['bean', '-']","['bean', '-']",['bean'],bean,train,b697ff7a-483b-4fcd-9d1f-c4bf36aff812,face
483,APRZ7BR8C0ZMQ,5,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,curve-bottomed,"['curve', '-', 'bottom']","['curve', '-', 'bottom']","['curve', 'bottom']",curve bottom,train,256a3c21-e826-4afe-be15-2e08d0a94c31,body
786,APRZ7BR8C0ZMQ,5,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,wide-triangular,"['wide', '-', 'triangular']","['wide', '-', 'triangular']","['wide', 'triangular']",wide triangular,train,b9f294ac-f7fa-4bc8-889a-3efb0bca12e0,body
77,APRZ7BR8C0ZMQ,7,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"left-side, solitary","['left', '-', 'side', ',', 'solitary']","['left', '-', 'side', ',', 'solitary']","['left', 'side', 'solitary']",left side solitary,train,a59652b8-a56d-4110-847d-ef2bf1b5d8e8,wings
397,APRZ7BR8C0ZMQ,7,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"asymmetric, jagged-edged","['asymmetric', ',', 'jagged', '-', 'edge']","['asymmetric', ',', 'jagged', '-', 'edge']","['asymmetric', 'jagged', 'edge']",asymmetric jagged edge,train,1b3a9e37-7376-4675-8755-4a6203b55520,wings
671,APRZ7BR8C0ZMQ,4,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,vertically oriented oval,"['vertically', 'orient', 'oval']","['vertically', 'orient', 'oval']","['vertically', 'orient', 'oval']",vertically orient oval,train,3d33a524-cf79-492e-b922-5a3fc5ff5134,face
117,APRZ7BR8C0ZMQ,4,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"irregular, semi-round","['irregular', ',', 'semi', '-', 'round']","['irregular', ',', 'semi', '-', 'round']","['irregular', 'semi', 'round']",irregular semi round,train,e77576ee-4b5f-428d-951e-d8fa6ed9865f,face
137,APRZ7BR8C0ZMQ,5,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"curved, pointed","['curve', ',', 'point']","['curve', ',', 'point']","['curve', 'point']",curve point,train,7cb313b8-bc54-40c6-86f7-a4c608e095c4,body
69,APRZ7BR8C0ZMQ,5,angel,196.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,wide triangular,"['wide', 'triangular']","['wide', 'triangular']","['wide', 'triangular']",wide triangular,train,77bee586-4f57-49d1-8d63-c97a3a876f9c,body
758,APRZ7BR8C0ZMQ,7,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,multi-feathered,"['multi', '-', 'feather']","['multi', '-', 'feather']","['multi', 'feather']",multi feather,train,f159a832-7c72-40f8-a6a1-a042a39bbbe7,wings
536,APRZ7BR8C0ZMQ,7,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"smooth, curved","['smooth', ',', 'curve']","['smooth', ',', 'curve']","['smooth', 'curve']",smooth curve,train,0922f3f3-3883-484d-83cf-96783d6c0db1,wings
276,APRZ7BR8C0ZMQ,0,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"small, oval","['small', ',', 'oval']","['small', ',', 'oval']","['small', 'oval']",small oval,test,a7ef1b30-e4f2-4b5e-a0c5-24fad8b37f07,halo
136,APRZ7BR8C0ZMQ,0,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"wide, near-circular","['wide', ',', 'near', '-', 'circular']","['wide', ',', 'near', '-', 'circular']","['wide', 'near', 'circular']",wide near circular,train,94f916d5-31a7-40fe-9697-55f084356ec4,halo
298,APRZ7BR8C0ZMQ,5,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,long triangular,"['long', 'triangular']","['long', 'triangular']","['long', 'triangular']",long triangular,train,13a0cd82-738e-4f86-a839-8b2482273dd3,body
164,APRZ7BR8C0ZMQ,5,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,very thin,"['very', 'thin']","['very', 'thin']","['very', 'thin']",very thin,train,82e523a2-4746-4507-bdaf-168fcf1f3157,body
461,APRZ7BR8C0ZMQ,7,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,doubly segmented,"['doubly', 'segment']","['doubly', 'segment']","['doubly', 'segment']",doubly segment,train,011a4f82-eade-4a87-b668-7a7459c8b8b7,wings
165,APRZ7BR8C0ZMQ,7,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,asymmetric jagged-edged,"['asymmetric', 'jag', '-', 'edge']","['asymmetric', 'jag', '-', 'edge']","['asymmetric', 'jag', 'edge']",asymmetric jag edge,train,ca4c68fe-eba6-46cd-8143-dea71f54abe0,wings
312,APRZ7BR8C0ZMQ,5,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"long, thin","['long', ',', 'thin']","['long', ',', 'thin']","['long', 'thin']",long thin,train,314ade1b-0be0-465c-a692-d91cf89a3272,body
559,APRZ7BR8C0ZMQ,5,angel,262.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,unbalanced,['unbalanced'],['unbalanced'],['unbalanced'],unbalanced,train,aa303556-a4bc-4ecb-93db-1a5dce6e8be0,body
222,A2OVX9UW5WANQE,4,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"small, round","['small', ',', 'round']","['small', ',', 'round']","['small', 'round']",small round,train,c4df7fcd-8869-4b61-8b20-567b392a569a,face
791,A2OVX9UW5WANQE,4,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"large, round","['large', ',', 'round']","['large', ',', 'round']","['large', 'round']",large round,train,cb1dcfb3-0db0-496e-8092-0f17a83afb50,face
459,A2OVX9UW5WANQE,0,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"small, circular","['small', ',', 'circular']","['small', ',', 'circular']","['small', 'circular']",small circular,train,aaefe995-c9b5-427f-8c84-15b051d2fc88,halo
492,A2OVX9UW5WANQE,0,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"large, circular","['large', ',', 'circular']","['large', ',', 'circular']","['large', 'circular']",large circular,test,54c769c0-0f97-462a-8e24-6b0440faf761,halo
749,A2OVX9UW5WANQE,5,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,fat,['fat'],['fat'],['fat'],fat,train,f16918e9-7262-4601-bdd5-1f48b45d866b,body
363,A2OVX9UW5WANQE,5,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,skinny,['skinny'],['skinny'],['skinny'],skinny,train,5f842d1e-2ca9-4c50-91be-99cac12879a2,body
65,A2OVX9UW5WANQE,0,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,attached,['attach'],['attach'],['attach'],attach,train,a4d54c44-09a8-4f38-bfa4-5081ac962c86,halo
403,A2OVX9UW5WANQE,0,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,unattached,['unattached'],['unattached'],['unattached'],unattached,train,7fa02087-fdf8-43ae-8a7c-7d3e4563a84a,halo
662,A2OVX9UW5WANQE,4,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"round, full","['round', ',', 'full']","['round', ',', 'full']","['round', 'full']",round full,train,0785577b-c27c-41f9-bfca-986575df609e,face
75,A2OVX9UW5WANQE,4,angel,576.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"rounded, long","['rounded', ',', 'long']","['rounded', ',', 'long']","['rounded', 'long']",rounded long,train,8f3626d9-f8ca-4383-bb57-07e900f654ce,face
626,A1SX8IVV82M0LW,5,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,stick shaped,['stick'],['stick'],['stick'],stick,train,c30b58d5-5074-4e4d-a3d0-29a5d985f047,body
330,A1SX8IVV82M0LW,5,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,large flask shaped,"['large', 'flask']","['large', 'flask']","['large', 'flask']",large flask,train,093be43a-0f45-4f63-a487-2bc4e73b42da,body
474,A1SX8IVV82M0LW,5,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,short trapezoidal,"['short', 'trapezoidal']","['short', 'trapezoidal']","['short', 'trapezoidal']",short trapezoidal,train,4364780a-aed5-4f8f-9110-84ab7f0fdb0a,body
89,A1SX8IVV82M0LW,5,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,engorged flask shaped,"['engorge', 'flask']","['engorge', 'flask']","['engorge', 'flask']",engorge flask,train,39f924c1-9bc6-4200-aacb-b341bf1ec5bc,body
793,A1SX8IVV82M0LW,5,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,sharp triangle,"['sharp', 'triangle']","['sharp', 'triangle']","['sharp', 'triangle']",sharp triangle,train,9fa87718-8a6a-4853-a3cf-81610053226f,body
776,A1SX8IVV82M0LW,5,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,large cylindrical,"['large', 'cylindrical']","['large', 'cylindrical']","['large', 'cylindrical']",large cylindrical,train,20bfd1e9-a68e-43a4-96d1-3cf6775aef03,body
158,A1SX8IVV82M0LW,0,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,tiny flattened,"['tiny', 'flatten']","['tiny', 'flatten']","['tiny', 'flatten']",tiny flatten,test,7612bee1-906d-450d-8075-ad0686f588ad,halo
348,A1SX8IVV82M0LW,0,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,riceball shaped,['riceball'],['riceball'],['riceball'],riceball,train,05f96f22-6570-42d4-a9c1-d95b082dd83f,halo
396,A1SX8IVV82M0LW,7,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,open blimp shaped,"['open', 'blimp']","['open', 'blimp']","['open', 'blimp']",open blimp,train,e4a018fd-5831-4646-85ea-2521fcecbd57,wings
795,A1SX8IVV82M0LW,7,angel,602.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,uneven diamond shaped,"['uneven', 'diamond']","['uneven', 'diamond']","['uneven', 'diamond']",uneven diamond,train,a0c9888f-296e-4563-a4bf-4d0214ae7061,wings
584,A1SX8IVV82M0LW,7,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,pointy jagged,"['pointy', 'jagged']","['pointy', 'jagged']","['pointy', 'jagged']",pointy jagged,train,d01e28a7-df32-4bce-8309-da4fe1712b09,wings
54,A1SX8IVV82M0LW,7,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,large U shaped,"['large', 'u']","['large', 'u']","['large', 'u']",large u,train,2dfa3a39-72e2-4021-84b8-30e787ce6e9a,wings
98,A1SX8IVV82M0LW,5,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,large cylindrical,"['large', 'cylindrical']","['large', 'cylindrical']","['large', 'cylindrical']",large cylindrical,train,67f1c49d-cf45-496e-9a49-e6818aebf9c2,body
282,A1SX8IVV82M0LW,5,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,thin triangular,"['thin', 'triangular']","['thin', 'triangular']","['thin', 'triangular']",thin triangular,train,b2e879ae-99ec-4c8c-b10e-f4aa3db4c979,body
347,A1SX8IVV82M0LW,7,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,sideways pointing,"['sideways', 'point']","['sideways', 'point']","['sideways', 'point']",sideways point,train,335608af-2089-4826-b65a-fa7a1fe975a3,wings
431,A1SX8IVV82M0LW,7,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,small triangular,"['small', 'triangular']","['small', 'triangular']","['small', 'triangular']",small triangular,dev,057df3f5-31f1-43c6-9b37-c6dfbcc3a117,wings
127,A1SX8IVV82M0LW,4,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,pointed circle,"['point', 'circle']","['point', 'circle']","['point', 'circle']",point circle,train,51cf3548-cfe2-49a3-83d4-9c516765a1be,face
515,A1SX8IVV82M0LW,4,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,wide opened circular,"['wide', 'open', 'circular']","['wide', 'open', 'circular']","['wide', 'open', 'circular']",wide open circular,train,08fd439f-1360-43b2-b57e-a261bd4b5113,face
760,A1SX8IVV82M0LW,5,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,thin cylindrical,"['thin', 'cylindrical']","['thin', 'cylindrical']","['thin', 'cylindrical']",thin cylindrical,train,0ae07417-0966-4841-b2bc-1f7b3e798399,body
19,A1SX8IVV82M0LW,5,angel,520.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,wide triangular,"['wide', 'triangular']","['wide', 'triangular']","['wide', 'triangular']",wide triangular,train,15a42837-52a9-4a12-8e73-3a4e42862f63,body
164,A1SX8IVV82M0LW,4,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,peach shaped circular,"['peach', 'circular']","['peach', 'circular']","['peach', 'circular']",peach circular,train,99c951ca-0805-4047-84c5-c467ca5723d0,face
367,A1SX8IVV82M0LW,4,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,U shaped,['u'],['u'],['u'],u,train,504fd0db-0d7a-444c-b172-a0aece834800,face
786,A1SX8IVV82M0LW,7,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,round dome shaped,"['round', 'dome']","['round', 'dome']","['round', 'dome']",round dome,train,1b0a5b4b-6857-4ecb-b864-f3f0b92119a3,wings
601,A1SX8IVV82M0LW,7,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,sideways jagged,"['sideways', 'jagged']","['sideways', 'jagged']","['sideways', 'jagged']",sideways jagged,train,279dd0b2-bfbd-4f11-9c66-340010370567,wings
494,A1SX8IVV82M0LW,5,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,trapezoidal,['trapezoidal'],['trapezoidal'],['trapezoidal'],trapezoidal,train,25daa6ab-095e-4e05-9e18-215eca53afc4,body
139,A1SX8IVV82M0LW,5,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,U shaped,['u'],['u'],['u'],u,train,46e6929c-ab57-4e48-9c13-9259b1bfa9f9,body
425,A1SX8IVV82M0LW,3,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,open bowl shaped,"['open', 'bowl']","['open', 'bowl']","['open', 'bowl']",open bowl,train,7feafc2c-c422-406f-a875-29db0521ea8e,mouth
798,A1SX8IVV82M0LW,3,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,tiny lined,"['tiny', 'line']","['tiny', 'line']","['tiny', 'line']",tiny line,train,2b06cff9-08bf-40e1-badc-89969ce087fd,mouth
85,A1SX8IVV82M0LW,0,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,large circular,"['large', 'circular']","['large', 'circular']","['large', 'circular']",large circular,train,faed2f73-591d-49cb-82bc-360ae6f4999a,halo
295,A1SX8IVV82M0LW,0,angel,199.2,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,small 6-shaped,"['small', '6', '-']","['small', '6', '-']","['small', '6']",small 6,dev,c993225e-7c28-4d7c-ba68-9645e2a2aa6e,halo
189,A12R2U6TBB3OOG,5,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"boxy, open, large","['boxy', ',', 'open', ',', 'large']","['boxy', ',', 'open', ',', 'large']","['boxy', 'open', 'large']",boxy open large,train,fcedfc14-bdb1-41ab-bde1-885bc501ac06,body
364,A12R2U6TBB3OOG,5,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"vertical, oval","['vertical', ',', 'oval']","['vertical', ',', 'oval']","['vertical', 'oval']",vertical oval,train,a0e025e6-b626-434d-b01d-764920b44ecc,body
41,A12R2U6TBB3OOG,7,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"large, skinny, rounded","['large', ',', 'skinny', ',', 'round']","['large', ',', 'skinny', ',', 'round']","['large', 'skinny', 'round']",large skinny round,train,c72dcb89-9eac-49d7-bc5b-cb7a5be9cb61,wings
235,A12R2U6TBB3OOG,7,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"large, messy, butterfly","['large', ',', 'messy', ',', 'butterfly']","['large', ',', 'messy', ',', 'butterfly']","['large', 'messy', 'butterfly']",large messy butterfly,train,2e829cbe-9ec6-4a1d-8edb-2ba6db1340bc,wings
280,A12R2U6TBB3OOG,4,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"small, round","['small', ',', 'round']","['small', ',', 'round']","['small', 'round']",small round,train,82da568b-02b1-4635-9171-1560fd71c00b,face
340,A12R2U6TBB3OOG,4,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"large, round, messy","['large', ',', 'round', ',', 'messy']","['large', ',', 'round', ',', 'messy']","['large', 'round', 'messy']",large round messy,train,68f48a22-fb2b-424e-b3f8-c2038d5f695c,face
734,A12R2U6TBB3OOG,7,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"drooping, sad","['droop', ',', 'sad']","['droop', ',', 'sad']","['droop', 'sad']",droop sad,train,ce459b8b-ea05-4aeb-81d7-bcb24f5b6e2e,wings
662,A12R2U6TBB3OOG,7,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"large, uneven, messy, pointed","['large', ',', 'uneven', ',', 'messy', ',', 'point']","['large', ',', 'uneven', ',', 'messy', ',', 'point']","['large', 'uneven', 'messy', 'point']",large uneven messy point,train,33721139-f811-4975-8639-0cff95e0bbb4,wings
9,A12R2U6TBB3OOG,5,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"large, uneven, tall, rectangular","['large', ',', 'uneven', ',', 'tall', ',', 'rectangular']","['large', ',', 'uneven', ',', 'tall', ',', 'rectangular']","['large', 'uneven', 'tall', 'rectangular']",large uneven tall rectangular,train,13336ae6-910b-4dec-be78-4095496c6ce7,body
481,A12R2U6TBB3OOG,5,angel,264.4,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,"u-shaped, small","['u', '-', ',', 'small']","['u', '-', ',', 'small']","['u', 'small']",u small,train,dc098cd6-34fd-4043-8b0d-c10443af2766,body
585,AKQAI78JTXXC9,7,angel,385.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,bottom-ridged,"['bottom', '-', 'ridged']","['bottom', '-', 'ridged']","['bottom', 'ridged']",bottom ridged,dev,737d234c-f3af-41c0-8ddb-6e14549fa321,wings
437,AKQAI78JTXXC9,7,angel,385.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,side-ridged,"['side', '-', 'ridged']","['side', '-', 'ridged']","['side', 'ridged']",side ridged,dev,7dae2c7e-60e4-4b34-9fe2-90c9d09bceea,wings
30,AKQAI78JTXXC9,0,angel,385.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,long,['long'],['long'],['long'],long,train,bbba1f9d-df80-49f4-9fd7-d34563645992,halo
434,AKQAI78JTXXC9,0,angel,385.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,thin flat-bottomed,"['thin', 'flat', '-', 'bottomed']","['thin', 'flat', '-', 'bottomed']","['thin', 'flat', 'bottomed']",thin flat bottomed,train,5ea75221-2075-4782-97e7-1a1758d5bfcc,halo
775,AKQAI78JTXXC9,0,angel,385.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,small oval,"['small', 'oval']","['small', 'oval']","['small', 'oval']",small oval,train,e0ce928d-1405-410b-8dfc-9d8ed5072f46,halo
167,AKQAI78JTXXC9,0,angel,385.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,wide fish-shaped,"['wide', 'fish', '-']","['wide', 'fish', '-']","['wide', 'fish']",wide fish,train,c414c524-a845-409e-91f3-14e60a4f2619,halo
384,AKQAI78JTXXC9,5,angel,385.8,/raid/xiaoyuz1/amazon_turk/2022_04_06_release_2,open topped,"['open', 'top']","['open', 'top']","['open', 'top']",open top,test,ba870456-49f1-49b9-a23c-b04364c638d1,body
